datetime,open,high,low,close,volume,prev,sub,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
2019-02-1112:54,44450,44500,44450,44450,5533,0,,0.0011284244804275526,-0.0018092174160094148,0.006111643677094615,-0.0006401566627164638,0.006189163515231508,-0.0003123341329964275,0.00035342888586039007,-0.008503335279212914,-0.0017789932442442617,0.003171950562912843,0.003947883120524872,0.009172604197522477,-0.006952908415977393,-0.0026428505638378488,-0.008295995234584158,-0.0007991417260974068,0.00013691003147413283,-0.002766258849772075,0.0012310500500337083,0.0030581330043662654
2019-02-1112:54,44450,44500,44450,44450,5533,0,,0.001128424480427575,-0.0018092174160093846,0.006111643677094609,-0.0006401566627164814,0.0061891635152315026,-0.0003123341329964289,0.0003534288858603615,-0.0017789932442442455,-0.008503335279212931,0.0031719505629128433,0.003947883120524899,0.00917260419752248,-0.006952908415977395,-0.002642850563837855,-0.008295995234584155,-0.0007991417260974016,0.00013691003147412231,-0.002766258849772084,0.001231050050033703,0.0030581330043662654
2019-02-1110:13,44400,44450,44400,44450,2200,50,,0.0011284244804275825,-0.0018092174160094007,0.0061116436770945965,-0.0006401566627164666,0.006189163515231498,-0.0003123341329964192,0.0003534288858603758,-0.0017789932442442602,-0.008503335279212912,0.003171950562912836,0.003947883120524884,-0.0026428505638378566,0.009172604197522484,-0.006952908415977393,-0.008295995234584165,-0.0007991417260974063,0.00013691003147413402,-0.002766258849772091,0.0012310500500337116,0.0030581330043662606
2019-02-1109:08,44350,44550,44350,44500,86747,150,,0.0018856189701656595,-0.0036260514462920345,0.0057958461779896425,0.0007013137291737255,0.006364620452980877,0.0004271991872893748,0.0011705182390511092,-0.0011370332791029863,-0.007969033452252118,-0.0030968269822991817,0.004096828003702605,0.004460295189711905,0.009187972059263132,-0.0076992742433702665,-0.006741703719331344,-0.0006621688818330597,-0.0010992288824824426,-0.0012353697638503303,0.00212154449765263,-0.0029450658561668993
2019-02-0811:11,44750,44800,44700,44800,28844,50,,0.0011284244804275559,-0.0018092174160094124,0.006111643677094619,-0.0006401566627164774,0.006189163515231501,-0.00031233413299643244,0.00035342888586041733,-0.001778993244244263,-0.008503335279212902,-0.0026428505638378254,0.003171950562912829,0.003947883120524836,0.009172604197522466,-0.006952908415977379,-0.00829599523458419,-0.0007991417260974116,0.0001369100314741491,-0.002766258849772085,0.0012310500500337213,0.0030581330043662775
2019-02-0811:00,44850,44900,44850,44900,8839,50,,0.0011284244804275697,-0.0018092174160093785,0.006111643677094605,-0.000640156662716479,0.006189163515231506,-0.0003123341329964344,0.00035342888586036117,-0.0017789932442442821,-0.008503335279212926,-0.002642850563837856,0.0031719505629128476,0.003947883120524901,0.0091726041975225,-0.006952908415977396,-0.008295995234584155,-0.0007991417260973958,0.00013691003147411638,-0.002766258849772071,0.003058133004366264,0.0012310500500336962
2019-02-0711:01,46550,46600,46550,46600,20434,50,,0.0011284244804275598,-0.0018092174160094295,-0.0006401566627164892,0.0061116436770945765,0.006189163515231529,-0.00031233413299643016,0.00035342888586039435,-0.0017789932442442878,-0.008503335279212928,-0.002642850563837849,0.0031719505629128424,0.003947883120524919,0.009172604197522482,-0.006952908415977423,-0.00829599523458412,-0.0007991417260973849,0.00013691003147410874,-0.002766258849772043,0.0030581330043662584,0.0012310500500337135
2019-02-0114:58,46500,46550,46500,46500,15877,0,,0.0011284244804275446,-0.0018092174160094308,-0.0006401566627164837,0.006111643677094613,0.006189163515231515,-0.00031233413299642994,0.0003534288858604013,-0.0017789932442442609,-0.008503335279212926,-0.002642850563837837,0.003947883120524874,0.0031719505629128433,0.009172604197522475,-0.006952908415977399,-0.008295995234584156,-0.0007991417260974048,0.0001369100314741275,-0.0027662588497720637,0.0030581330043662697,0.0012310500500337259
2019-02-0109:25,46850,46900,46850,46850,27862,0,,0.0011284244804275446,-0.0018092174160094308,-0.0006401566627164837,0.006111643677094613,0.006189163515231515,-0.00031233413299642994,0.0003534288858604013,-0.0017789932442442609,-0.008503335279212926,-0.002642850563837837,0.003947883120524874,0.0031719505629128433,0.009172604197522475,-0.006952908415977399,-0.008295995234584156,-0.0007991417260974048,0.0001369100314741275,-0.0027662588497720637,0.0030581330043662697,0.0012310500500337259
2019-02-0109:25,46850,46900,46850,46850,27862,0,,0.0011284244804275446,-0.0018092174160094308,-0.0006401566627164837,0.006111643677094613,0.006189163515231515,-0.00031233413299642994,0.0003534288858604013,-0.0017789932442442609,-0.008503335279212926,-0.002642850563837837,0.003947883120524874,0.0031719505629128433,0.009172604197522475,-0.006952908415977399,-0.008295995234584156,-0.0007991417260974048,0.0001369100314741275,-0.0027662588497720637,0.0030581330043662697,0.0012310500500337259
2019-02-0109:04,46550,46600,46500,46550,53683,0,,0.0011284244804275446,-0.0018092174160094308,-0.0006401566627164837,0.006111643677094613,0.006189163515231515,-0.00031233413299642994,0.0003534288858604013,-0.0017789932442442609,-0.008503335279212926,-0.002642850563837837,0.003947883120524874,0.0031719505629128433,0.009172604197522475,-0.006952908415977399,-0.008295995234584156,-0.0007991417260974048,0.0001369100314741275,-0.0027662588497720637,0.0030581330043662697,0.0012310500500337259
2019-01-3113:55,46750,46800,46750,46800,15090,50,,0.0011284244804275446,-0.0018092174160094308,-0.0006401566627164837,0.006111643677094613,0.006189163515231515,-0.00031233413299642994,0.0003534288858604013,-0.0017789932442442609,-0.008503335279212926,-0.002642850563837837,0.003947883120524874,0.0031719505629128433,0.009172604197522475,-0.006952908415977399,-0.008295995234584156,-0.0007991417260974048,0.0001369100314741275,-0.0027662588497720637,0.0030581330043662697,0.0012310500500337259
2019-01-3113:47,46700,46750,46700,46750,29860,50,,0.0011284244804275446,-0.0018092174160094308,-0.0006401566627164837,0.006111643677094613,0.006189163515231515,-0.00031233413299642994,0.0003534288858604013,-0.0017789932442442609,-0.008503335279212926,-0.002642850563837837,0.003947883120524874,0.0031719505629128433,0.009172604197522475,-0.006952908415977399,-0.008295995234584156,-0.0007991417260974048,0.0001369100314741275,-0.0027662588497720637,0.0030581330043662697,0.0012310500500337259
2019-01-3113:46,46700,46750,46700,46750,7707,50,,0.0011284244804275598,-0.0018092174160094295,-0.0006401566627164892,0.0061116436770945765,0.006189163515231529,-0.00031233413299643016,0.00035342888586039435,-0.0017789932442442878,-0.008503335279212928,-0.002642850563837849,0.0031719505629128424,0.003947883120524919,0.009172604197522482,-0.006952908415977423,-0.00829599523458412,-0.0007991417260973849,0.00013691003147410874,-0.002766258849772043,0.0030581330043662584,0.0012310500500337135
2019-01-3113:46,46700,46750,46700,46750,7707,50,,0.0011284244804275372,-0.0018092174160094622,-0.0006401566627164806,0.0061116436770946156,0.006189163515231521,-0.0003123341329964349,0.00035342888586042585,-0.0017789932442442888,-0.008503335279212933,0.0031719505629128463,-0.0026428505638378345,0.003947883120524883,0.009172604197522484,-0.006952908415977425,-0.008295995234584148,-0.0007991417260973919,0.00013691003147412307,-0.0027662588497720446,0.0030581330043662706,0.0012310500500337378
2019-01-3113:46,46700,46750,46700,46750,7707,50,,0.001767529843659899,-0.002178043627489534,0.0001838012128018203,0.006214515861965415,0.005714640545856713,-0.000400519336116596,0.0010838613950750113,-0.0011759048745105972,-0.008185418961784237,0.0035851665075380206,-0.003229603857705632,0.004176755309123038,0.009133769719991346,-0.006697809558078062,-0.008168042851068352,-0.0005486821407237075,0.0006201329742013491,-0.0025112245212774095,0.003449381533791065,-0.002834305175249549
2019-01-3113:46,46700,46750,46700,46750,7707,50,,-0.0011584079140647284,3.4133511125096735e-05,0.002071642626107356,-0.005144178351315171,-0.005476461230520279,0.0007450155453320304,0.0010028375520507863,0.0037071223028595462,0.009766906992700287,-0.003314359011564789,0.002470073663675825,-0.00439680111524983,-0.008499614470918486,0.00741046969883369,0.006509375668144609,0.0001992953461914261,0.00040740810353272043,0.0017385495817587445,-0.0027848315520186974,-0.005288176946660136
2019-01-3113:39,46750,46800,46700,46750,141342,0,,0.001128424480427519,-0.0018092174160095024,-0.000640156662716485,0.0061116436770946286,0.00618916351523153,-0.0003123341329964441,0.0003534288858604404,-0.0017789932442442789,-0.008503335279212917,0.0031719505629128424,0.009172604197522468,0.00394788312052484,-0.002642850563837804,-0.008295995234584151,-0.006952908415977429,-0.0007991417260973837,0.0001369100314741214,-0.0027662588497720316,0.0030581330043662745,0.0012310500500337636
2019-01-3110:52,46500,46550,46450,46500,67228,0,,0.001128424480427572,-0.0018092174160094301,-0.0006401566627164865,0.006111643677094581,0.0061891635152315164,-0.00031233413299642273,0.0003534288858603867,-0.00177899324424431,-0.008503335279212933,0.003171950562912854,0.003947883120524909,0.009172604197522494,-0.0026428505638378475,-0.008295995234584108,-0.006952908415977422,-0.0007991417260973824,0.00013691003147409052,-0.0027662588497720355,0.0030581330043662524,0.0012310500500337174
2019-01-3110:18,46800,46800,46750,46800,43878,0,,0.0011284244804275567,-0.0018092174160094703,-0.0006401566627164791,0.006111643677094577,0.00618916351523151,-0.00031233413299641455,0.00035342888586044704,-0.0017789932442443092,-0.008503335279212916,0.009172604197522485,0.003171950562912844,0.003947883120524898,-0.0026428505638378306,-0.008295995234584113,-0.0007991417260973864,-0.006952908415977453,0.00013691003147407908,-0.0027662588497720155,0.0012310500500337456,0.0030581330043662432
2019-01-3110:16,46750,46800,46750,46750,139757,0,,-0.0011927515221011767,0.0009338665403450555,0.0018687408387079332,-0.0047691695025424575,0.0001761991333496474,-0.005866804935676649,0.0010697238629339505,0.00385753482522395,0.009673431245388405,-0.003566501421881407,-0.0044568349076604475,-0.00847235228163886,0.002228348775392881,0.005323947656812066,0.00023010879593502045,0.008185485076516716,0.0016329489468462704,0.0008186353812968224,-0.002038779427551433,-0.00563577707969629
2019-01-3110:13,46750,46750,46700,46750,25626,0,,-0.0011927515221011643,0.0009338665403450718,0.0018687408387079428,-0.00476916950254245,0.00017619913334963893,0.0010697238629339657,-0.005866804935676665,0.0038575348252239206,0.00967343124538839,-0.004456834907660465,-0.003566501421881412,-0.008472352281638848,0.002228348775392893,0.005323947656812058,0.0002301087959350146,0.008185485076516716,0.0016329489468463047,0.0008186353812968121,-0.002038779427551437,-0.005635777079696282
2019-01-3110:02,46800,46900,46800,46900,59897,100,,0.001032166065786321,-0.0026972603899437513,-0.0002128568392794758,0.005545149501719542,0.00031061536597235114,6.726093751443204e-05,0.0068761867589222205,-0.0019257728412774321,-0.008370794002844127,0.0035909890334131903,0.004812293067788586,0.009222056391356667,-0.006994662700225379,-0.0026794733030427935,-0.0010842890020214917,-0.0077465664158226375,-0.0014863389637124347,-0.0013242079137313204,0.0016508271578750055,0.0014146780915525311
2019-01-3109:58,46700,46750,46700,46700,77845,0,,0.001032166065786321,-0.0026972603899437513,-0.0002128568392794758,0.005545149501719542,0.00031061536597235114,6.726093751443204e-05,0.0068761867589222205,-0.0019257728412774321,-0.008370794002844127,0.0035909890334131903,0.004812293067788586,0.009222056391356667,-0.006994662700225379,-0.0026794733030427935,-0.0010842890020214917,-0.0077465664158226375,-0.0014863389637124347,-0.0013242079137313204,0.0016508271578750055,0.0014146780915525311
2019-01-3109:57,46750,46750,46700,46700,42635,-50,,0.001032166065786321,-0.0026972603899437513,-0.0002128568392794758,0.005545149501719542,0.00031061536597235114,6.726093751443204e-05,0.0068761867589222205,-0.0019257728412774321,-0.008370794002844127,0.0035909890334131903,0.004812293067788586,0.009222056391356667,-0.006994662700225379,-0.0026794733030427935,-0.0010842890020214917,-0.0077465664158226375,-0.0014863389637124347,-0.0013242079137313204,0.0016508271578750055,0.0014146780915525311
2019-01-3109:31,46900,46900,46850,46850,16797,-50,,0.0010321660657862375,-0.002697260389943913,-0.00021285683927948782,0.005545149501719463,0.00031061536597234225,6.726093751453121e-05,0.006876186758922237,-0.0019257728412775078,-0.00837079400284409,0.0035909890334131596,0.00481229306778853,0.009222056391356669,-0.0069946627002252775,-0.0026794733030427466,-0.0010842890020214282,-0.007746566415822756,-0.0014863389637125282,-0.0013242079137311669,0.0014146780915526064,0.0016508271578751274
2019-01-3109:12,46750,46800,46700,46750,104308,0,,0.0010321660657862872,-0.002697260389943854,-0.00021285683927945798,0.005545149501719517,0.00031061536597234594,6.72609375144798e-05,0.006876186758922232,-0.0019257728412774401,-0.008370794002844104,0.003590989033413187,0.004812293067788551,0.009222056391356665,-0.006994662700225355,-0.0010842890020214674,-0.002679473303042779,-0.00774656641582267,-0.0014863389637124612,-0.00132420791373126,0.0014146780915525402,0.0016508271578750458
2019-01-3012:12,45950,45950,45900,45900,12805,-50,,0.0010321660657862872,-0.002697260389943854,-0.00021285683927945798,0.005545149501719517,0.00031061536597234594,6.72609375144798e-05,0.006876186758922232,-0.0019257728412774401,-0.008370794002844104,0.003590989033413187,0.004812293067788551,0.009222056391356665,-0.006994662700225355,-0.0010842890020214674,-0.002679473303042779,-0.00774656641582267,-0.0014863389637124612,-0.00132420791373126,0.0014146780915525402,0.0016508271578750458
2019-01-3011:00,45600,45600,45550,45550,9962,-50,,0.0010321660657862872,-0.002697260389943854,-0.00021285683927945798,0.005545149501719517,0.00031061536597234594,6.72609375144798e-05,0.006876186758922232,-0.0019257728412774401,-0.008370794002844104,0.003590989033413187,0.004812293067788551,0.009222056391356665,-0.006994662700225355,-0.0010842890020214674,-0.002679473303042779,-0.00774656641582267,-0.0014863389637124612,-0.00132420791373126,0.0014146780915525402,0.0016508271578750458
2019-01-3010:37,45400,45450,45350,45350,25363,-50,,0.0010321660657862872,-0.002697260389943854,-0.00021285683927945798,0.005545149501719517,0.00031061536597234594,6.72609375144798e-05,0.006876186758922232,-0.0019257728412774401,-0.008370794002844104,0.003590989033413187,0.004812293067788551,0.009222056391356665,-0.006994662700225355,-0.0010842890020214674,-0.002679473303042779,-0.00774656641582267,-0.0014863389637124612,-0.00132420791373126,0.0014146780915525402,0.0016508271578750458
2019-01-3010:37,45400,45450,45350,45350,25363,-50,,0.0010321660657862872,-0.002697260389943854,-0.00021285683927945798,0.005545149501719517,0.00031061536597234594,6.72609375144798e-05,0.006876186758922232,-0.0019257728412774401,-0.008370794002844104,0.003590989033413187,0.004812293067788551,0.009222056391356665,-0.006994662700225355,-0.0010842890020214674,-0.002679473303042779,-0.00774656641582267,-0.0014863389637124612,-0.00132420791373126,0.0014146780915525402,0.0016508271578750458
2019-01-3010:36,45400,45450,45400,45400,7718,0,,0.0010321660657862872,-0.002697260389943854,-0.00021285683927945798,0.005545149501719517,0.00031061536597234594,6.72609375144798e-05,0.006876186758922232,-0.0019257728412774401,-0.008370794002844104,0.003590989033413187,0.004812293067788551,0.009222056391356665,-0.006994662700225355,-0.0010842890020214674,-0.002679473303042779,-0.00774656641582267,-0.0014863389637124612,-0.00132420791373126,0.0014146780915525402,0.0016508271578750458
